ID,Name,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,qwcId,yesNoDialogMessageId,actionUnlockParamId,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,goodsCategory,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,vowType0,vowType1,vowType2,vowType3,vowType4,vowType5,vowType6,vowType7,vowType8,vowType9,vowType10,vowType11,vowType12,vowType13,vowType14,vowType15,enable_live,enable_gray,enable_white,enable_black,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDiscard,isDeposit,isDisableHand,IsTravelItem,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMultiDropShare,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,castSfxId,fireSfxId,effectSfxId,enable_LoadOfCinder,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isUseRefId1ForEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,isNoticeLog,isNoticeDialog,enable_EmptyHand,enable_Swimming,enable_Diving,enable_CantStand,enable_CantClimbHang,maxRepositoryNum,enable_FallWallCling,enable_DragonsCough,enable_Hang,pad3,pad2,saleValue,consumeResourceItemA,consumeResourceItemB,consumeResourceItemC,getGrowthType,maxReplaceItemId,firstGetEventFlagId,overEquipPtyMaxType,itemUIDisplayType,useGetItem,useGetItemCate,consumeHpRate,useGetItemId,useGetItemNum,useLimitSpEffectType0,useLimitSpEffectType1,useLimitSpEffectType2,useLimitSpEffectType3,useLimitSpEffectType4,pad1,
70,[FDP] Avatar Ritual 1 A-1 -- 【FDP】アバター儀式1 A-1,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,8,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
71,[FDP] Avatar Ritual 2 B-1 -- 【FDP】アバター儀式2 B-1,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
72,[FDP] Avatar Ritual 3 C-1 -- 【FDP】アバター儀式3 C-1,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
73,[FDP] Avatar Ritual 4 A-2 -- 【FDP】アバター儀式4 A-2,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
74,[FDP] Avatar Ritual 5 B-2 -- 【FDP】アバター儀式5 B-2,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
75,[FDP] Avatar Ritual 6 C-2 -- 【FDP】アバター儀式6 C-2,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
76,[FDP] Avatar Ritual 7 A-3 -- 【FDP】アバター儀式7 A-3,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
77,[FDP] Avatar Ritual 8 B-3 -- 【FDP】アバター儀式8 B-3,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
78,[FDP] Avatar Ritual 9 C-3 -- 【FDP】アバター儀式9 C-3,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
79,[FDP] Battle Royale -- 【FDP】バトルロイヤル,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
90,[FDP] Connect with other worlds -- 【FDP】他世界と接続,99102,66,0,0,10000,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,209,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
91,[FDP] Dragon egg -- 【FDP】竜の卵,3279,65,0,0,1000,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,209,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
92,[FDP] Corrosion ritual -- 【FDP】蝕儀式,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
93,[FDP] Invasion ritual -- 【FDP】侵入儀式,0,0,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
94,Dummy for playing PC animation when creating blood characters -- 血文字作成時のPCアニメ再生用ダミー,-1,84,0,0,-1,0,-1,0,-1,0,0,0,0,-1,-1,-1,1,0,50,0,0,0,0,208,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,341,988,0,0,0,[0|0|0|0|0|0|0|0]
95,Dummy for playing PC animation when calling blood character illusion -- 血文字幻影呼び出し時のPCアニメ再生用ダミー,-1,84,0,0,-1,0,-1,0,-1,0,0,0,0,-1,-1,-1,1,0,50,0,0,0,0,209,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,341,988,0,0,0,[0|0|0|0|0|0|0|0]
500,Remaining machine -- 残機,-1,-1,0,0,-1,-1,-1,1000,-1,-1,0,0,0,-1,-1,-1,3,0,50,7,0,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
1000,Resource item A (white charge) -- リソースアイテムA（白形代）,-1,-1,0,0,-1,-1,-1,1020,-1,-1,0,1,0,-1,-1,-1,15,0,50,7,2,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,999,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
1001,Temporary resource item A (replenishment white charge) -- 一時リソースアイテムA（補充白形代）,-1,-1,0,0,-1,-1,-1,1021,-1,-1,0,1,0,-1,-1,-1,5,0,50,7,2,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
1100,Resurrection right -- 復活権,-1,-1,0,0,-1,-1,-1,1011,-1,-1,0,0,0,-1,-1,-1,2,0,50,7,2,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
1101,Fragment of resurrection right -- 復活権の欠片,-1,-1,0,0,-1,-1,-1,1012,-1,-1,0,0,0,-1,-1,-1,100,0,50,7,2,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,-1,0,0,0,0,1100,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
1110,Temporary resurrection right -- テンポラリ復活権,-1,-1,0,0,-1,-1,-1,1010,-1,-1,0,0,0,-1,-1,-1,1,0,50,7,2,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
1200,Skill points -- スキルポイント,-1,-1,0,0,-1,-1,-1,1030,-1,-1,0,420,0,-1,-1,-1,999,0,50,7,2,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
2000,Resurrection technique -- 復活の術,-1,-1,0,0,-1,-1,-1,2020,-1,-1,2000,510,0,-1,-1,-1,1,0,99,7,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
2100,Ninjutsu Ninjutsu_Blood Smoke -- 忍殺忍術_血煙,-1,-1,0,0,-1,-1,-1,9000,-1,-1,2301,1950,0,-1,6,-1,1,0,99,8,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,-1,6,0,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
2110,Ninjutsu Ninjutsu_Puppet -- 忍殺忍術_傀儡,-1,-1,0,0,-1,-1,-1,9010,-1,-1,2301,1960,0,-1,6,-1,1,0,99,8,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,-1,5,0,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
2120,Ninjutsu Ninjutsu_Encha -- 忍殺忍術_エンチャ,-1,-1,0,0,-1,-1,-1,9020,-1,-1,2301,1970,0,-1,6,-1,1,0,99,8,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,-1,7,0,0,0,-1,-1,0,3,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
2300,Right hand sword -- 右手刀,-1,-1,0,0,-1,-1,-1,2000,-1,-1,2300,1000,0,-1,-1,-1,1,0,99,1,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
2310,Left hand prosthesis -- 左手義手,-1,-1,0,0,-1,-1,-1,2010,-1,-1,2310,520,0,-1,-1,-1,1,0,99,1,2,0,0,255,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0]
