ID,Name,sfxId_00,sfxId_01,sfxId_02,sfxId_03,sfxId_04,sfxId_05,sfxId_06,sfxId_07,sfxId_08,sfxId_09,sfxId_10,sfxId_11,sfxId_12,sfxId_13,sfxId_14,sfxId_15,sfxId_16,sfxId_17,sfxId_18,sfxId_19,sfxId_20,sfxId_21,sfxId_22,sfxId_23,sfxId_24,sfxId_25,sfxId_26,sfxId_27,sfxId_28,sfxId_29,sfxId_30,sfxId_31,sfxId_32,sfxId_33,sfxId_34,sfxId_35,sfxId_36,sfxId_37,sfxId_38,sfxId_39,sfxId_40,sfxId_41,sfxId_42,sfxId_43,sfxId_44,sfxId_45,sfxId_46,sfxId_47,sfxId_48,sfxId_49,sfxId_50,sfxId_51,sfxId_52,sfxId_53,sfxId_54,sfxId_55,sfxId_56,sfxId_57,sfxId_58,sfxId_59,sfxId_60,sfxId_61,sfxId_62,sfxId_63,sfxId_64,sfxId_65,sfxId_66,sfxId_67,sfxId_68,sfxId_69,sfxId_70,sfxId_71,sfxId_72,sfxId_73,sfxId_74,sfxId_75,sfxId_76,sfxId_77,sfxId_78,sfxId_79,sfxId_80,sfxId_81,sfxId_82,sfxId_83,sfxId_84,sfxId_85,sfxId_86,sfxId_87,sfxId_88,sfxId_89,sfxId_90,sfxId_91,sfxId_92,sfxId_93,sfxId_94,sfxId_95,sfxId_96,sfxId_97,sfxId_98,sfxId_99,sfxId_100,sfxId_101,sfxId_102,sfxId_103,sfxId_104,sfxId_105,sfxId_106,sfxId_107,sfxId_108,sfxId_109,sfxId_110,sfxId_111,sfxId_112,sfxId_113,sfxId_114,sfxId_115,sfxId_116,sfxId_117,sfxId_118,sfxId_119,sfxId_120,sfxId_121,sfxId_122,sfxId_123,sfxId_124,sfxId_125,sfxId_126,sfxId_127,sfxId_128,sfxId_129,sfxId_130,sfxId_131,sfxId_132,sfxId_133,sfxId_134,sfxId_135,sfxId_136,sfxId_137,sfxId_138,sfxId_139,sfxId_140,sfxId_141,sfxId_142,sfxId_143,sfxId_144,sfxId_145,sfxId_146,sfxId_147,sfxId_148,sfxId_149,sfxId_150,sfxId_151,sfxId_152,sfxId_153,sfxId_154,sfxId_155,sfxId_156,sfxId_157,sfxId_158,sfxId_159,sfxId_160,sfxId_161,sfxId_162,sfxId_163,sfxId_164,sfxId_165,sfxId_166,sfxId_167,sfxId_168,sfxId_169,sfxId_170,sfxId_171,sfxId_172,sfxId_173,sfxId_174,sfxId_175,sfxId_176,sfxId_177,sfxId_178,sfxId_179,sfxId_180,sfxId_181,sfxId_182,sfxId_183,sfxId_184,sfxId_185,sfxId_186,sfxId_187,sfxId_188,sfxId_189,sfxId_190,sfxId_191,sfxId_192,sfxId_193,sfxId_194,sfxId_195,sfxId_196,sfxId_197,sfxId_198,sfxId_199,
10,Straw (hard) -- 藁（硬）,101001,101001,101002,101003,101004,0,0,0,0,0,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110111,110111,110112,110113,110114,0,0,0,0,0,110111,110111,110112,110113,110114,0,0,0,0,0,110121,110121,110122,110123,110124,0,0,0,0,0,110131,110131,110132,110133,110134,0,0,0,0,0,110141,110141,110142,110143,110144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,iron -- 鉄,101001,101001,101002,101003,101004,0,0,0,0,0,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101101,101101,101102,101103,101104,0,0,0,0,0,101111,101111,101112,101113,101114,0,0,0,0,0,101121,101121,101122,101123,101124,0,0,0,0,0,101131,101131,101132,101133,101134,0,0,0,0,0,101141,101141,101142,101143,101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,flesh and blood -- 血肉,103001,103001,103002,103003,103004,0,0,0,0,0,103011,103011,103012,103013,103014,0,0,0,0,0,103021,103021,103022,103023,103024,0,0,0,0,0,103031,103031,103032,103033,103034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103101,103101,103102,103103,103104,0,0,0,0,0,103111,103111,103112,103113,103114,0,0,0,0,0,103121,103121,103122,103123,103124,0,0,0,0,0,103131,103131,103132,103133,103134,0,0,0,0,0,103141,103141,103142,103143,103144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,sand -- 砂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Bone -- 骨,101001,101001,101002,101003,101004,0,0,0,0,0,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101101,101101,101102,101103,101104,0,0,0,0,0,101111,101111,101112,101113,101114,0,0,0,0,0,101121,101121,101122,101123,101124,0,0,0,0,0,101131,101131,101132,101133,101134,0,0,0,0,0,101141,101141,101142,101143,101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Ash -- 灰,101001,101001,101002,101003,101004,0,0,0,0,0,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101101,101101,101102,101103,101104,101105,101106,101107,101108,101109,101111,101111,101112,101113,101114,0,0,0,0,0,101121,101121,101122,101123,101124,0,0,0,0,0,101131,101131,101132,101133,101134,0,0,0,0,0,101141,101141,101142,101143,101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Roof tile -- 屋根瓦,101001,101001,101002,101003,101004,0,0,0,0,0,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101101,101101,101102,101103,101104,0,0,0,0,0,101111,101111,101112,101113,101114,0,0,0,0,0,101121,101121,101122,101123,101124,0,0,0,0,0,101131,101131,101132,101133,101134,0,0,0,0,0,101141,101141,101142,101143,101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,cloth -- 布,101001,101001,101002,101003,101004,0,0,0,0,0,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101101,101101,101102,101103,101104,0,0,0,0,0,101111,101111,101112,101113,101114,0,0,0,0,0,101121,101121,101122,101123,101124,0,0,0,0,0,101131,101131,101132,101133,101134,0,0,0,0,0,101141,101141,101142,101143,101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Fallen leaves -- 落ち葉,118001,118001,118002,118003,118004,0,0,0,0,0,118011,118011,118012,118013,118014,0,0,0,0,0,118021,118021,118022,118023,118024,0,0,0,0,0,118031,118031,118032,118033,118034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118101,118101,118102,118103,118104,0,0,0,0,0,118111,118111,118112,118113,118114,0,0,0,0,0,118121,118121,118122,118123,118124,0,0,0,0,0,118131,118131,118132,118133,118134,0,0,0,0,0,118141,118141,118142,118143,118144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,bell -- 鐘,101001,101001,101002,101003,101004,0,0,0,0,0,101011,101011,101012,101013,101014,0,0,0,0,0,101021,101021,101022,101023,101024,0,0,0,0,0,101031,101031,101032,101033,101034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101101,101101,101102,101103,101101,0,0,0,0,0,101111,101111,101112,101113,101114,0,0,0,0,0,101121,101121,101122,101123,101124,0,0,0,0,0,101131,101131,101132,101133,101134,0,0,0,0,0,101141,101141,101142,101143,101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,Water (about a puddle) -- 水（水溜り程度）,120001,120001,120002,120003,120004,120006,120006,120002,120003,120004,120011,120011,120012,120013,120014,0,0,0,0,0,120021,120021,120022,120023,120024,0,0,0,0,0,120031,120031,120032,120033,120034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120101,120101,120102,120103,120104,0,0,0,0,0,120111,120111,120112,120113,120114,0,0,0,0,0,120121,120121,120122,120123,120124,0,0,0,0,0,120131,120131,120132,120133,120134,0,0,0,0,0,120141,120141,120142,120143,120144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Water (about ankle) -- 水（足首程度）,121001,121001,121002,121003,121004,120006,120006,121002,121003,121004,121011,121011,121012,121013,121014,0,0,0,0,0,121021,121021,121022,121023,121024,0,0,0,0,0,121031,121031,121032,121033,121034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121101,121101,121102,121103,121104,0,0,0,0,0,121111,121111,120112,120113,120114,0,0,0,0,0,121121,121121,121122,121123,121124,0,0,0,0,0,121131,121131,121132,121133,121134,0,0,0,0,0,121141,121141,121142,121143,121144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Water (below the knee) -- 水（膝下）,121001,121001,121002,121003,121004,120006,120006,121002,121003,121004,121011,121011,121012,121013,121014,0,0,0,0,0,121021,121021,121022,121023,121024,0,0,0,0,0,121031,121031,121032,121033,121034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121101,121101,121102,121103,121104,0,0,0,0,0,121111,121111,120112,120113,120114,0,0,0,0,0,121121,121121,121122,121123,121124,0,0,0,0,0,121131,121131,121132,121133,121134,0,0,0,0,0,121141,121141,121142,121143,121144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122161,122161,122161,122161,122161,0,0,0,0,0,122171,122171,122171,122171,122171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,Poison swamp (shallow) -- 毒沼（浅い）,123000,123001,123002,123003,123004,0,0,0,0,0,123010,123011,123012,123013,123014,0,0,0,0,0,123020,123021,123022,123023,123024,0,0,0,0,0,123030,123031,123032,123033,123034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123100,123101,123102,123103,123104,0,0,0,0,0,123111,123111,122112,122113,122114,0,0,0,0,0,123120,123121,123122,123123,123124,0,0,0,0,0,123130,123131,123132,123133,123134,0,0,0,0,0,123140,123141,123142,123143,123144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
