ID,Name,Lv00,Lv01,Lv02,Lv03,Lv04,Lv05,Lv06,Lv07,Lv08,Lv09,Lv10,Lv11,Lv12,Lv13,Lv14,Lv15,Lv16,Lv17,Lv18,Lv19,Lv20,reserve,
12,[LOD Distance Scale] Phantom -- [LOD距離スケール] 幻影,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
26,[LOD distance scale] Map m30 series -- [LOD距離スケール] Map m30系,1,0.9625,0.925,0.8875,0.85,0.8125,0.775,0.7375,0.7,0.6625,0.625,0.5875,0.55,0.5125,0.475,0.4375,0.4,0.3625,0.325,0.2875,0.25,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
51,[LOD distance scale] m37_for Anor_trees- etc. -- [LOD距離スケール] m37_アノール用_樹木など,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
52,[LOD distance scale] m37_ stairs -- [LOD距離スケール] m37_階段,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
53,[LOD Distance Scale] m37_ Streetlight -- [LOD距離スケール] m37_街灯,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
54,[LOD distance scale] m37_ railing etc. -- [LOD距離スケール] m37_手すりなど,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
101,[Texture LOD Distance Scale] Map / Obj Small -- [テクスチャLOD距離スケール] Map/Obj 小,1,0.9625,0.925,0.8875,0.85,0.8125,0.775,0.7375,0.7,0.6625,0.625,0.5875,0.55,0.5125,0.475,0.4375,0.4,0.3625,0.325,0.2875,0.25,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
102,[Texture LOD Distance Scale] Map / Obj Medium -- [テクスチャLOD距離スケール] Map/Obj 中,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
103,[Texture LOD Distance Scale] Map / Obj Large -- [テクスチャLOD距離スケール] Map/Obj 大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
104,[Texture LOD Distance Scale] Map / Obj Oversized -- [テクスチャLOD距離スケール] Map/Obj 特大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
105,[Texture LOD Distance Scale] Chr Small -- [テクスチャLOD距離スケール] Chr 小,1,0.9625,0.925,0.8875,0.85,0.8125,0.775,0.7375,0.7,0.6625,0.625,0.5875,0.55,0.5125,0.475,0.4375,0.4,0.3625,0.325,0.2875,0.25,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
106,[Texture LOD Distance Scale] Chr Medium -- [テクスチャLOD距離スケール] Chr 中,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
107,[Texture LOD Distance Scale] Chr Large -- [テクスチャLOD距離スケール] Chr 大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
108,[Texture LOD Distance Scale] Chr Oversized -- [テクスチャLOD距離スケール] Chr 特大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
110,[Texture LOD Distance Scale] Local player -- [テクスチャLOD距離スケール] ローカルプレイヤー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
111,[Texture LOD Distance Scale] Remote Player -- [テクスチャLOD距離スケール] リモートプレイヤー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
112,[Texture LOD Distance Scale] Phantom -- [テクスチャLOD距離スケール] 幻影,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
126,[Texture LOD distance scale] Map m30 series -- [テクスチャLOD距離スケール]  Map m30系,1,0.5,0.45,0.4,0.35,0.3,0.25,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
151,[Texture LOD scale] m37_for Anor_trees- etc. -- [テクスチャLODスケール] m37_アノール用_樹木など,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
152,[Texture LOD scale] m37_ stairs -- [テクスチャLODスケール] m37_階段,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
153,[Texture LOD scale] m37_ Street light -- [テクスチャLODスケール] m37_街灯,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
154,[Texture LOD scale] m37_ Railing etc. -- [テクスチャLODスケール] m37_手すりなど,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
205,[Drawing distance scale] Chr small -- [描画距離スケール] Chr 小,1,0.9625,0.925,0.8875,0.85,0.8125,0.775,0.7375,0.7,0.6625,0.625,0.5875,0.55,0.5125,0.475,0.4375,0.4,0.3625,0.325,0.2875,0.25,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
206,[Drawing distance scale] Chr Medium -- [描画距離スケール] Chr 中,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
207,[Drawing distance scale] Chr large -- [描画距離スケール] Chr 大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
208,[Drawing distance scale] Chr oversized -- [描画距離スケール] Chr 特大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
210,[Drawing distance scale] Local player -- [描画距離スケール] ローカルプレイヤー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
211,[Drawing distance scale] Remote player -- [描画距離スケール] リモートプレイヤー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
212,[Drawing distance scale] Phantom -- [描画距離スケール] 幻影,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
226,[Drawing distance scale] Map m30 series -- [描画距離スケール]  Map m30系,1,0.99,0.98,0.97,0.965,0.95,0.945,0.93,0.92,0.91,0.9,0.89,0.88,0.87,0.86,0.85,0.83,0.82,0.8,0.75,0.7,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
251,[Drawing distance scale] m37_for Anor_trees- etc. -- [描画距離スケール] m37_アノール用_樹木など,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
252,[Drawing distance scale] m37_stairs -- [描画距離スケール] m37_階段,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
253,[Drawing distance scale] m37_ Street light -- [描画距離スケール] m37_街灯,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
254,[Drawing distance scale] m37_Handrail- etc. -- [描画距離スケール] m37_手すりなど,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
305,[Shadow drawing distance scale] Chr small -- [影描画距離スケール] Chr 小,1,0.9625,0.925,0.8875,0.85,0.8125,0.775,0.7375,0.7,0.6625,0.625,0.5875,0.55,0.5125,0.475,0.4375,0.4,0.3625,0.325,0.2875,0.25,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
306,[Shadow drawing distance scale] Chr Medium -- [影描画距離スケール] Chr 中,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
307,[Shadow drawing distance scale] Chr large -- [影描画距離スケール] Chr 大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
308,[Shadow drawing distance scale] Chr oversized -- [影描画距離スケール] Chr 特大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
310,[Shadow drawing distance scale] Local player -- [影描画距離スケール] ローカルプレイヤー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
311,[Shadow drawing distance scale] Remote player -- [影描画距離スケール] リモートプレイヤー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
312,[Shadow drawing distance scale] Phantom -- [影描画距離スケール] 幻影,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
326,[Shadow drawing distance scale] Map m30 series -- [影描画距離スケール]  Map m30系,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
351,[Shadow drawing distance scale] m37_for Anor_trees- etc. -- [影描画距離スケール] m37_アノール用_樹木など,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
352,[Shadow drawing distance scale] m37_stairs -- [影描画距離スケール] m37_階段,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
353,[Shadow drawing distance scale] m37_ Street light -- [影描画距離スケール] m37_街灯,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
354,[Shadow drawing distance scale] m37_Handrail- etc. -- [影描画距離スケール] m37_手すりなど,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
405,[Motion blur effective distance scale] Chr small -- [モーションブラー有効距離スケール] Chr 小,1,0.9625,0.925,0.8875,0.85,0.8125,0.775,0.7375,0.7,0.6625,0.625,0.5875,0.55,0.5125,0.475,0.4375,0.4,0.3625,0.325,0.2875,0.25,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
406,[Motion blur effective distance scale] Chr Medium -- [モーションブラー有効距離スケール] Chr 中,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
407,[Motion blur effective distance scale] Chr large -- [モーションブラー有効距離スケール] Chr 大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
408,[Motion blur effective distance scale] Chr oversized -- [モーションブラー有効距離スケール] Chr 特大,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
410,[Motion blur effective distance scale] Local player -- [モーションブラー有効距離スケール] ローカルプレイヤー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
411,[Motion blur effective distance scale] Remote player -- [モーションブラー有効距離スケール] リモートプレイヤー,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
412,[Motion blur effective distance scale] Phantom -- [モーションブラー有効距離スケール] 幻影,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
426,[Motion blur effective distance scale] Map m30 series -- [モーションブラー有効距離スケール]  Map m30系,1,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
451,[Motion blur effective distance scale] m37_for Anor_trees- etc. -- [モーションブラー有効距離スケール] m37_アノール用_樹木など,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
452,[Motion blur effective distance scale] m37_ stairs -- [モーションブラー有効距離スケール] m37_階段,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
453,[Motion blur effective distance scale] m37_ Street light -- [モーションブラー有効距離スケール] m37_街灯,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
454,[Motion blur effective distance scale] m37_Handrail- etc. -- [モーションブラー有効距離スケール] m37_手すりなど,1,0.6,0.589,0.578,0.568,0.557,0.547,0.536,0.526,0.515,0.505,0.494,0.484,0.473,0.463,0.452,0.442,0.431,0.421,0.41,0.4,[0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0]
