ID,Name,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,wepCost,pad0,refId,sfxVariationId,stamina,mp,category,heroPoint,pad1,
803,Shinobi killing start _ stop _ Yasha monkey -- 忍殺始動_とどめ_夜叉猿,0,0,0,0,0,0,803,0,0,0,5,0,[0|0]
804,Shinobi killing start _ stop _ rival -- 忍殺始動_とどめ_ライバル,0,0,0,0,0,0,804,0,0,0,5,0,[0|0]
805,Shinobi killing start _ stop _ butterfly -- 忍殺始動_とどめ_お蝶,0,0,0,0,0,0,805,0,0,0,5,0,[0|0]
806,Shinobi killing start _ stop _ sword sacred -- 忍殺始動_とどめ_剣聖,0,0,0,0,0,0,806,0,0,0,5,0,[0|0]
807,Shinobi killing start _ stop _ Buddhist demon -- 忍殺始動_とどめ_仏師鬼,0,0,0,0,0,0,807,0,0,0,5,0,[0|0]
840,Shinobi shock _ short distance _ on the spot -- 忍殺衝撃_近距離_その場,0,0,0,0,0,0,840,0,0,0,5,0,[0|0]
841,Shinobi shock _ short distance _ jump away -- 忍殺衝撃_近距離_飛び退き,0,0,0,0,0,0,841,0,0,0,5,0,[0|0]
842,Shinobi shock _ long distance _ on the spot -- 忍殺衝撃_遠距離_その場,0,0,0,0,0,0,842,0,0,0,5,0,[0|0]
843,Shinobi shock _ long distance _ jump away -- 忍殺衝撃_遠距離_飛び退き,0,0,0,0,0,0,843,0,0,0,5,0,[0|0]
900,Kick -- 蹴り,0,0,0,0,0,0,900,0,0,0,9,0,[0|0]
901,Kick_in the air -- 蹴り_空中,0,0,0,0,0,0,901,0,0,0,9,0,[0|0]
902,Kick _ closeout success production -- 蹴り_見切り成功演出,0,0,0,0,0,0,902,0,0,0,0,0,[0|0]
903,Kick_dash -- 蹴り_ダッシュ,0,0,0,0,0,0,903,0,0,0,9,0,[0|0]
950,Action ID direct designation attack for wire -- ワイヤー用行動ID直指定攻撃,0,0,0,0,0,0,9500001,0,0,0,0,0,[0|0]
105000000,Right-handed sword_reservoir 1 -- 右手刀_溜め突き1,5000,0,1,0,0,0,5000000,0,0,0,1,0,[0|0]
105000001,Right-handed sword_reservoir 2 -- 右手刀_溜め突き2,5000,1,1,0,0,0,5000001,0,0,0,1,0,[0|0]
105000006,Right hand sword_reservoir 2_reverse foot -- 右手刀_溜め突き2_逆足,5000,6,1,0,0,0,5000006,0,0,0,1,0,[0|0]
105000010,Right hand sword_normal attack 1 -- 右手刀_通常攻撃1,5000,10,1,0,0,0,5000010,0,0,0,1,0,[0|0]
105000011,Right hand sword_normal attack 2 -- 右手刀_通常攻撃2,5000,11,1,0,0,0,5000011,0,0,0,1,0,[0|0]
105000012,Right hand sword_normal attack 3 -- 右手刀_通常攻撃3,5000,12,1,0,0,0,5000012,0,0,0,1,0,[0|0]
105000013,Right hand sword_normal attack 4 -- 右手刀_通常攻撃4,5000,13,1,0,0,0,5000013,0,0,0,1,0,[0|0]
105000014,Right hand sword_normal attack 5 -- 右手刀_通常攻撃5,5000,14,1,0,0,0,5000014,0,0,0,1,0,[0|0]
105000016,Right hand sword_normal attack 2_reverse foot -- 右手刀_通常攻撃2_逆足,5000,16,1,0,0,0,5000016,0,0,0,1,0,[0|0]
105000020,Right hand sword _ Small jasuga received and then accumulated stab _ Left -- 右手刀_小ジャスガ受け後溜め突き_左,5000,20,1,0,0,0,5000020,0,0,0,1,0,[0|0]
105000021,Right hand sword_Small jasuga received and then accumulated thrust_Right -- 右手刀_小ジャスガ受け後溜め突き_右,5000,21,1,0,0,0,5000021,0,0,0,1,0,[0|0]
105000025,Right hand sword _ Middle jasuga receiver / After step stab _ Left -- 右手刀_中ジャスガ受け/ステップ後溜め突き_左,5000,25,1,0,0,0,5000025,0,0,0,1,0,[0|0]
105000026,Right hand sword _ Middle jasuga receiving / After step stab _ Right -- 右手刀_中ジャスガ受け/ステップ後溜め突き_右,5000,26,1,0,0,0,5000026,0,0,0,1,0,[0|0]
105000030,Right hand sword _ Attack after receiving small jasuga _ Left -- 右手刀_小ジャスガ受け後攻撃_左,5000,30,1,0,0,0,5000030,0,0,0,1,0,[0|0]
105000031,Right hand sword _ Attack after receiving small jasuga _ Right -- 右手刀_小ジャスガ受け後攻撃_右,5000,31,1,0,0,0,5000031,0,0,0,1,0,[0|0]
105000035,Right hand sword_Middle Jasuga receiving / Attack after step_Left -- 右手刀_中ジャスガ受け/ステップ後攻撃_左,5000,35,1,0,0,0,5000035,0,0,0,1,0,[0|0]
105000036,Right hand sword_Medium Jasuga receiving / Attack after step_Right -- 右手刀_中ジャスガ受け/ステップ後攻撃_右,5000,36,1,0,0,0,5000036,0,0,0,1,0,[0|0]
105000040,Right-handed sword_guard / Jasuga is flipped and then accumulated -- 右手刀_ガード/ジャスガ弾かれ後溜め突き_右,5000,40,1,0,0,0,5000040,0,0,0,1,0,[0|0]
105000041,Right hand sword _ guard / jasuga is flipped and then accumulated _ left -- 右手刀_ガード/ジャスガ弾かれ後溜め突き_左,5000,41,1,0,0,0,5000041,0,0,0,1,0,[0|0]
105000050,Right hand sword_guard / Jasuga attack after being hit_right -- 右手刀_ガード/ジャスガ弾かれ後攻撃_右,5000,50,1,0,0,0,5000050,0,0,0,1,0,[0|0]
105000051,Right hand sword_guard / Jasuga attack after being hit_left -- 右手刀_ガード/ジャスガ弾かれ後攻撃_左,5000,51,1,0,0,0,5000051,0,0,0,1,0,[0|0]
105000060,Right hand sword_Aerial attack 1 -- 右手刀_空中攻撃1,5000,60,1,0,0,0,5000060,0,0,0,1,0,[0|0]
105000061,Right hand sword_Aerial attack 2 -- 右手刀_空中攻撃2,5000,61,1,0,0,0,5000061,0,0,0,1,0,[0|0]
105000062,Right hand sword_Aerial attack 3 -- 右手刀_空中攻撃3,5000,62,1,0,0,0,5000062,0,0,0,1,0,[0|0]
105000065,Right hand sword_wire attack 1 -- 右手刀_ワイヤー攻撃1,5000,65,1,0,0,0,5000065,0,0,0,1,0,[0|0]
105000066,Right hand sword_wire attack 2 -- 右手刀_ワイヤー攻撃2,5000,66,1,0,0,0,5000066,0,0,0,1,0,[0|0]
105000070,Right hand sword_dash attack -- 右手刀_ダッシュ攻撃,5000,70,1,0,0,0,5000070,0,0,0,1,0,[0|0]
105000075,Right hand sword_ crouching attack -- 右手刀_しゃがみ攻撃,5000,75,1,0,0,0,5000075,0,0,0,1,0,[0|0]
105000076,Right hand sword_Crouching attack_Underfloor -- 右手刀_しゃがみ攻撃_床下,5000,76,1,0,0,0,5000076,0,0,0,1,0,[0|0]
105000080,Right hand sword _ hanging attack -- 右手刀_ぶら下がり攻撃,5000,80,1,0,0,0,5000080,0,0,0,1,0,[0|0]
105000085,Right hand sword_aging attack -- 右手刀_老化攻撃,5000,85,1,0,0,0,5000085,0,0,0,1,0,[0|0]
105000086,Right hand sword_water / underwater thrust 1 -- 右手刀_水上/水中突き1,5000,86,1,0,0,0,5000086,0,0,0,1,0,[0|0]
105000087,Right hand sword_water / underwater thrust 2 -- 右手刀_水上/水中突き2,5000,87,1,0,0,0,5000087,0,0,0,1,0,[0|0]
105000088,Right hand sword_water / underwater attack 1 -- 右手刀_水上/水中攻撃撃1,5000,88,1,0,0,0,5000088,0,0,0,1,0,[0|0]
105000089,Right hand sword_water / underwater attack 2 -- 右手刀_水上/水中攻撃撃2,5000,89,1,0,0,0,5000089,0,0,0,1,0,[0|0]
105000090,Right hand sword_guard -- 右手刀_ガード,5000,90,1,0,0,0,5000090,0,0,0,1,0,[0|0]
105000100,Shuriken_Chasing Slash -- 手裏剣_追いかけ斬り,5000,100,1,0,0,0,5000100,0,0,0,1,0,[0|0]
105000105,Firecracker _ slip-through slash -- 爆竹_すり抜け斬り,5000,105,1,0,0,0,5000105,0,0,0,1,0,[0|0]
105000110,Ignition_Flame Slash -- 発火_炎まとい斬り,5000,110,1,0,0,0,5000110,0,0,0,1,0,[0|0]
105000115,Ax _ front slash _ sword -- 斧_前宙斬り_刀,5000,115,1,0,0,0,5000115,0,0,0,1,0,[0|0]
105000120,Transformation_ground appearance attack -- 変わり身_地上出現攻撃,5000,120,1,0,0,0,5000120,0,0,0,1,0,[0|0]
105000121,Transformation_Aerial Appearance Attack -- 変わり身_空中出現攻撃,5000,121,1,0,0,0,5000121,0,0,0,1,0,[0|0]
105000130,Kodachi_Table 2nd stage_Right hand sword -- 小太刀_表2段目_右手刀,5000,130,1,0,0,0,5000130,0,0,0,1,0,[0|0]
105000131,Kodachi _ Table 4th _ Right hand sword -- 小太刀_表4段目_右手刀,5000,131,1,0,0,0,5000131,0,0,0,1,0,[0|0]
105000132,Kodachi _ Table 6th _ Right hand sword -- 小太刀_表6段目_右手刀,5000,132,1,0,0,0,5000132,0,0,0,1,0,[0|0]
105000133,Kodachi_back 1st stage_right hand sword -- 小太刀_裏1段目_右手刀,5000,133,1,0,0,0,5000133,0,0,0,1,0,[0|0]
105000134,Kodachi _ back 2nd stage _ right hand sword -- 小太刀_裏2段目_右手刀,5000,134,1,0,0,0,5000134,0,0,0,1,0,[0|0]
105000135,Kodachi _ back 3rd stage _ right hand sword -- 小太刀_裏3段目_右手刀,5000,135,1,0,0,0,5000135,0,0,0,1,0,[0|0]
105000136,Kodachi_back 4th stage_right hand sword -- 小太刀_裏4段目_右手刀,5000,136,1,0,0,0,5000136,0,0,0,1,0,[0|0]
105000137,Kodachi_back 5th stage_right hand sword -- 小太刀_裏5段目_右手刀,5000,137,1,0,0,0,5000137,0,0,0,1,0,[0|0]
105000138,Kodachi_back 6th stage_right hand sword -- 小太刀_裏6段目_右手刀,5000,138,1,0,0,0,5000138,0,0,0,1,0,[0|0]
105000140,Kodachi (Ruri) _Table 2nd stage_Right hand sword -- 小太刀（瑠璃）_表2段目_右手刀,5000,140,1,0,0,0,5000140,0,0,0,1,0,[0|0]
105000141,Kodachi (Ruri) _ Table 4th _ Right hand sword -- 小太刀（瑠璃）_表4段目_右手刀,5000,141,1,0,0,0,5000141,0,0,0,1,0,[0|0]
105000142,Kodachi (Ruri) _Table 6th row_Right hand sword -- 小太刀（瑠璃）_表6段目_右手刀,5000,142,1,0,0,0,5000142,0,0,0,1,0,[0|0]
105000143,Kodachi (Ruri) _back 1st stage_right hand sword -- 小太刀（瑠璃）_裏1段目_右手刀,5000,143,1,0,0,0,5000143,0,0,0,1,0,[0|0]
105000144,Kodachi (Ruri) _2nd back sword_Right hand sword -- 小太刀（瑠璃）_裏2段目_右手刀,5000,144,1,0,0,0,5000144,0,0,0,1,0,[0|0]
105000145,Kodachi (Ruri) _ 3rd back sword _ Right hand sword -- 小太刀（瑠璃）_裏3段目_右手刀,5000,145,1,0,0,0,5000145,0,0,0,1,0,[0|0]
105000146,Kodachi (Ruri) _ back 4th stage _ right hand sword -- 小太刀（瑠璃）_裏4段目_右手刀,5000,146,1,0,0,0,5000146,0,0,0,1,0,[0|0]
105000147,Kodachi (Ruri) _ 5th stage on the back _ Right hand sword -- 小太刀（瑠璃）_裏5段目_右手刀,5000,147,1,0,0,0,5000147,0,0,0,1,0,[0|0]
105000148,Kodachi (Ruri) _ 6th back sword _ Right hand sword -- 小太刀（瑠璃）_裏6段目_右手刀,5000,148,1,0,0,0,5000148,0,0,0,1,0,[0|0]
105000150,Kodachi _ front and back switching slash _ front and back left -- 小太刀_表裏切替斬り_前後左,5000,150,1,0,0,0,5000150,0,0,0,1,0,[0|0]
105000151,Kodachi _ front and back switching slash _ right -- 小太刀_表裏切替斬り_右,5000,151,1,0,0,0,5000151,0,0,0,1,0,[0|0]
105000160,Enemy turning _ Wind sword -- 敵回し_風まとい斬り,5000,160,1,0,0,0,5000160,0,0,0,1,0,[0|0]
105000165,Spear_Chasing Slash -- 槍_追いかけ斬り,5000,165,1,0,0,0,5000165,0,0,0,1,0,[0|0]
105000166,Spear_Pulling Slash -- 槍_引き寄せ斬り,5000,166,1,0,0,0,5000166,0,0,0,1,0,[0|0]
105000170,Finger whistle_sound feed slash -- 指笛_音送り斬り,5000,170,1,0,0,0,5000170,0,0,0,1,0,[0|0]
105000180,Right Hand Sword_Red Blood Enchantment Additional Attack -- 右手刀_赤血エンチャント追加攻撃,5000,180,1,0,0,0,5000180,0,0,0,1,0,[0|0]
105000181,Right-handed sword_poison blood enchantment additional attack -- 右手刀_毒血エンチャント追加攻撃,5000,181,1,0,0,0,5000181,0,0,0,1,0,[0|0]
105000182,Right-handed sword_white blood enchantment additional attack -- 右手刀_白血エンチャント追加攻撃,5000,182,1,0,0,0,5000182,0,0,0,1,0,[0|0]
105000183,Right-handed sword_Weak thunder enchantment additional attack -- 右手刀_弱雷エンチャント追加攻撃,5000,183,1,0,0,0,5000183,0,0,0,1,0,[0|0]
105000184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,5000,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
105000185,Right-handed sword_Orange-style enchantment additional attack -- 右手刀_橙風エンチャント追加攻撃,5000,185,1,0,0,0,5000185,0,0,0,1,0,[0|0]
105000186,Right-handed sword_Kinfu enchantment additional attack -- 右手刀_金風エンチャント追加攻撃,5000,186,1,0,0,0,5000186,0,0,0,1,0,[0|0]
105000190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,5000,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
105000191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,5000,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
105000192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,5000,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
105000193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,5000,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
105000280,Right hand sword _ thunder return _ weak thunder _ sword blade -- 右手刀_雷返し_弱雷_刀身,5000,280,1,0,0,0,5000280,0,0,0,1,0,[0|0]
105000281,Right hand sword _ thunder return _ weak thunder _ thunder -- 右手刀_雷返し_弱雷_雷,5000,281,1,0,0,0,5000281,0,0,0,1,0,[0|0]
105000290,Right-handed sword_anti-spirit force -- 右手刀_対霊フォース,5000,290,0,1,0,0,290,0,0,0,0,0,[0|0]
105000295,Right Hand Sword_Crisis Force -- 右手刀_恐慌フォース,5000,295,0,1,0,0,295,0,0,0,0,0,[0|0]
105000300,Right-handed sword_Ninjato body_Ninjutsu Ninjutsu_Blood smoke_Normal_Red blood_Dazzle -- 右手刀_忍殺本体_忍殺忍術_血煙_通常_赤血_目くらまし,5000,300,1,1,0,0,300,0,0,0,0,0,[0|0]
105000301,Right hand sword _ Ninja body _ Ninjutsu ninjutsu _ Blood smoke _ Normal _ Red blood _ Hidden -- 右手刀_忍殺本体_忍殺忍術_血煙_通常_赤血_姿隠し,5000,301,1,1,0,0,301,0,0,0,0,0,[0|0]
105000360,Right hand sword _ Ninja body _ Ninjutsu ninjutsu _ Blood smoke _ Radiation _ Red blood _ Dazzle -- 右手刀_忍殺本体_忍殺忍術_血煙_放射_赤血_目くらまし,5000,360,1,1,0,0,360,0,0,0,0,0,[0|0]
105000361,Right-handed sword_Ninjato body_Ninjutsu Ninjutsu_Blood smoke_Radiation_Red blood_Hidden -- 右手刀_忍殺本体_忍殺忍術_血煙_放射_赤血_姿隠し,5000,361,1,1,0,0,361,0,0,0,0,0,[0|0]
105000370,Right hand sword _ Ninja body _ Ninjutsu ninjutsu _ Blood smoke _ Radiation _ Poison blood _ Dazzle -- 右手刀_忍殺本体_忍殺忍術_血煙_放射_毒血_目くらまし,5000,370,1,1,0,0,375,0,0,0,0,0,[0|0]
105000371,Right hand sword _ Ninja body _ Ninjutsu ninjutsu _ Blood smoke _ Radiation _ Poison blood _ Hidden -- 右手刀_忍殺本体_忍殺忍術_血煙_放射_毒血_姿隠し,5000,371,1,1,0,0,376,0,0,0,0,0,[0|0]
105000380,Right-handed sword_Ninjato body_Ninjutsu Ninjutsu_Blood smoke_Radiation_White blood_Dazzle -- 右手刀_忍殺本体_忍殺忍術_血煙_放射_白血_目くらまし,5000,380,1,1,0,0,390,0,0,0,0,0,[0|0]
105000381,Right-handed sword_Ninjato body_Ninjutsu Ninjutsu_Blood smoke_Radiation_White blood_Hidden -- 右手刀_忍殺本体_忍殺忍術_血煙_放射_白血_姿隠し,5000,381,1,1,0,0,391,0,0,0,0,0,[0|0]
105000400,Right-handed sword_Ninjato body_Ninjato Ninjutsu_Puppet_Default -- 右手刀_忍殺本体_忍殺忍術_傀儡_デフォルト,5000,400,1,0,0,0,400,0,0,0,0,0,[0|0]
105000410,Right-handed sword_Ninjato body_Ninjato Ninjutsu_Puppet_Infinite duration -- 右手刀_忍殺本体_忍殺忍術_傀儡_効果時間無限,5000,410,1,0,0,0,410,0,0,0,0,0,[0|0]
105000500,Right hand sword _ Ninja body _ Ninjutsu ninjutsu _ Grant _ Normal _ Red blood -- 右手刀_忍殺本体_忍殺忍術_付与_通常_赤血,5000,500,1,2,0,0,106040,0,0,0,0,0,[0|0]
105000510,Right hand sword _ Ninja body _ Ninjutsu ninjutsu _ Grant _ Normal _ Poison blood -- 右手刀_忍殺本体_忍殺忍術_付与_通常_毒血,5000,510,1,2,0,0,106050,0,0,0,0,0,[0|0]
105000520,Right hand sword _ Ninja body _ Ninjutsu ninjutsu _ Grant _ Normal _ White blood -- 右手刀_忍殺本体_忍殺忍術_付与_通常_白血,5000,520,1,2,0,0,106060,0,0,0,0,0,[0|0]
105000600,Right-handed sword_Ninjato body_Crush -- 右手刀_忍殺本体_崩し,5000,600,1,0,0,0,5000600,0,0,0,1,0,[0|0]
105000610,Right hand sword_Ninjato body_Play -- 右手刀_忍殺本体_弾き,5000,610,1,0,0,0,5000610,0,0,0,1,0,[0|0]
105000620,Right hand sword _ Ninjato body _ Closeout -- 右手刀_忍殺本体_見切り,5000,620,1,0,0,0,5000620,0,0,0,1,0,[0|0]
105000640,Right hand sword _ Ninja body _ Behind -- 右手刀_忍殺本体_背後,5000,640,1,0,0,0,5000640,0,0,0,1,0,[0|0]
105000650,Right hand sword_Ninjato body_Crouching behind -- 右手刀_忍殺本体_しゃがみ背後,5000,650,1,0,0,0,5000650,0,0,0,1,0,[0|0]
105000660,Right hand sword _ Ninja body _ Fall -- 右手刀_忍殺本体_落下,5000,660,1,0,0,0,5000660,0,0,0,1,0,[0|0]
105000661,Right hand sword _ Ninjato body _ Fall _ Fire cow only -- 右手刀_忍殺本体_落下_火牛専用,5000,661,1,0,0,0,5000661,0,0,0,1,0,[0|0]
105000680,Right hand sword _ Ninja body _ Wire -- 右手刀_忍殺本体_ワイヤー,5000,680,1,0,0,0,5000680,0,0,0,1,0,[0|0]
105000690,Right hand sword _ Ninja body _ Anti-aircraft -- 右手刀_忍殺本体_対空,5000,690,1,0,0,0,5000690,0,0,0,1,0,[0|0]
105000700,Right hand sword _ Ninja body _ Left and right with wall -- 右手刀_忍殺本体_壁張り付き左右,5000,700,1,0,0,0,5000700,0,0,0,1,0,[0|0]
105000720,Right hand sword _ Ninja body _ Before and after hanging -- 右手刀_忍殺本体_ぶら下がり前後,5000,720,1,0,0,0,5000720,0,0,0,1,0,[0|0]
105000790,Right-handed sword_Ninjato body_Dummy attack that causes the enemy to send Kanji SFX_Blood smoke -- 右手刀_忍殺本体_漢字SFXを敵に出させるダミー攻撃_血煙,5000,790,1,0,0,0,5000790,0,0,0,1,0,[0|0]
105000791,Right-handed sword_Ninjato body_Dummy attack that causes the enemy to send Kanji SFX_Puppet -- 右手刀_忍殺本体_漢字SFXを敵に出させるダミー攻撃_傀儡,5000,791,1,0,0,0,5000791,0,0,0,1,0,[0|0]
105000792,Right-handed sword_Ninjato body_Dummy attack that causes the enemy to send Kanji SFX_Grant -- 右手刀_忍殺本体_漢字SFXを敵に出させるダミー攻撃_付与,5000,792,1,0,0,0,5000792,0,0,0,1,0,[0|0]
105000800,Right hand sword _ Ninja body _ Stop -- 右手刀_忍殺本体_とどめ,5000,800,1,0,0,0,5000800,0,0,0,1,0,[0|0]
105000899,Right-handed sword_Ninjato body_Aging Ninjato_Abnormal condition recovery bullet -- 右手刀_忍殺本体_老化忍殺_状態異常回復弾丸,5000,899,1,1,0,0,3241,0,0,0,0,0,[0|0]
105000990,Shinobi shock _ short distance _ on the spot -- 忍殺衝撃_近距離_その場,5000,990,0,0,0,0,840,0,0,0,5,0,[0|0]
105000991,Shinobi shock _ short distance _ jump away -- 忍殺衝撃_近距離_飛び退き,5000,991,0,0,0,0,841,0,0,0,5,0,[0|0]
105000992,Shinobi shock _ long distance _ on the spot -- 忍殺衝撃_遠距離_その場,5000,992,0,0,0,0,842,0,0,0,5,0,[0|0]
105000993,Shinobi shock _ long distance _ jump away -- 忍殺衝撃_遠距離_飛び退き,5000,993,0,0,0,0,843,0,0,0,5,0,[0|0]
105000994,Resurrection Technique_Boss Sensing Dummy Attack -- 復活の術_ボス感知ダミー攻撃,5000,994,0,0,0,0,844,0,0,0,5,0,[0|0]
105000910,Piece of porcelain -- 陶片,5000,910,0,1,0,0,3490,0,0,0,9,0,[0|0]
105000911,Pottery piece _ hanging -- 陶片_ぶら下がり,5000,911,0,1,0,0,3495,0,0,0,9,0,[0|0]
105000912,Pottery piece _ peek left -- 陶片_覗き込み左,5000,912,0,1,0,0,3500,0,0,0,9,0,[0|0]
105000913,Pottery piece _ peep right -- 陶片_覗き込み右,5000,913,0,1,0,0,3505,0,0,0,9,0,[0|0]
105001200,School Technique_Rotating Slash 1-1 -- 流派技_回転斬り1-1,5001,200,1,0,0,0,5001200,0,0,0,1,0,[0|0]
105001201,School Technique_Rotating Slash 1-2 -- 流派技_回転斬り1-2,5001,201,1,0,0,0,5001201,0,0,0,1,0,[0|0]
105002200,School Technique_Dive Slash 1 -- 流派技_飛び込み斬り1,5002,200,1,0,0,0,5002200,0,0,0,1,0,[0|0]
105002201,School Technique_Dive Slash 2 -- 流派技_飛び込み斬り2,5002,201,1,0,0,0,5002201,0,0,0,1,0,[0|0]
105003200,School technique_face-up 1_reservoir -- 流派技_面打ち1_溜め,5003,200,1,0,0,0,5003200,0,0,0,1,0,[0|0]
105003201,School technique_face-up 1 -- 流派技_面打ち1,5003,201,1,0,0,0,5003201,0,0,0,1,0,[0|0]
105003210,School Technique_Face 2 -- 流派技_面打ち2,5003,210,1,0,0,0,5003210,0,0,0,1,0,[0|0]
105004200,School technique _ Kensei Iai _ Reservoir -- 流派技_剣聖居合_溜め,5004,200,1,0,1,0,5004200,0,0,0,1,0,[0|0]
105004201,School technique _ Kensei Iai _ Reservoir _ No form fee -- 流派技_剣聖居合_溜め_形代なし,5004,201,1,0,0,0,5004201,0,0,0,1,0,[0|0]
105004210,School Technique_Sword Holy Iai_Reserved Bullet 1 -- 流派技_剣聖居合_溜め弾丸1,5004,210,1,1,0,0,500410,0,0,0,9,0,[0|0]
105004215,School Technique_Sword Holy Iai_Reserved Bullet 2 -- 流派技_剣聖居合_溜め弾丸2,5004,215,1,1,0,0,500415,0,0,0,9,0,[0|0]
105004220,School technique_Kensei Iai -- 流派技_剣聖居合,5004,220,1,0,1,0,5004220,0,0,0,1,0,[0|0]
105004221,School technique_Sword sacred Iai_No form -- 流派技_剣聖居合_形代なし,5004,221,1,0,0,0,5004221,0,0,0,1,0,[0|0]
105004230,School technique_Sword sacred Iai_Bullet -- 流派技_剣聖居合_弾丸,5004,230,1,1,0,0,500430,0,0,0,9,0,[0|0]
105005200,School technique_Iai 1 -- 流派技_居合1,5005,200,1,0,1,0,5005200,0,0,0,1,0,[0|0]
105005201,School technique_Iai 2 -- 流派技_居合2,5005,201,1,0,0,0,5005201,0,0,0,1,0,[0|0]
105005202,School technique_Iai 1_No form fee -- 流派技_居合1_形代なし,5005,202,1,0,0,0,5005202,0,0,0,1,0,[0|0]
105005203,School technique_Iai 2_No form fee -- 流派技_居合2_形代なし,5005,203,1,0,0,0,5005203,0,0,0,1,0,[0|0]
105005210,School technique_Invisible Iai continuous attack 1 -- 流派技_見えない居合連撃1,5005,210,1,1,1,0,500510,0,0,0,1,0,[0|0]
105005211,School Technique_Invisible Iai Strike 1_Red Blood Enchantment Additional Attack -- 流派技_見えない居合連撃1_赤血エンチャント追加攻撃,5005,211,1,1,0,0,500511,0,0,0,1,0,[0|0]
