ID,Name,AtkChrId,DefChrId,Dist,DiffAngMin,DiffAngMax,upperYRange,lowerYRange,diffAngMyToDef,throwTypeId,atkAnimId,defAnimId,escHp,selfEscCycleTime,sphereCastRadiusRateTop,sphereCastRadiusRateLow,PadType,AtkEnableState,atkSorbDmyId_old,defSorbDmyId_old,throwType_old,selfEscCycleCnt,dmyHasChrDirType,isTurnAtker,isSkipWepCate,isSkipSphereCast,pad0,atkSorbDmyId,defSorbDmyId,Dist_start,DiffAngMin_start,DiffAngMax_start,upperYRange_start,lowerYRange_start,diffAngMyToDef_start,judgeRangeBasePosDmyId1,judgeRangeBasePosDmyId2,throwKind,normalFallOrbitCheck_range,normalFallOrbitCheck_heightLimit,additionalConditionSpecialEffect_forAtk,additionalConditionSpecialEffect_forDef,normalFallOrbitCheck_timeLimit,atkAnimOffset,defAnimOffset,throwFollowingType,isEnableThrowFollowingFallAssist,charaPhysicsHomingId,isEnableThrowFollowingFeedback,pad1,adsrobModelPosInterpolationTime,
11070000,Breaking start PC → Shura Samurai -- 崩し始動　PC→修羅侍,0,1070,2.2,90,180,1.3218933,1.3218933,35,0,500000,0,0,0,25,25,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,229,0,0,1,0,1,[0|0|0],0.5
11080000,Breaking start PC → Seven-sided warrior -- 崩し始動　PC→七面武者,0,1080,2.4,90,180,1.4420655,1.4420655,50,0,500000,0,0,0,33,33,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,229,0,0,1,0,1,[0|0|0],0.5
11100000,Breaking start PC → gecko -- 崩し始動　PC→ヤモリ,0,1100,2.1,90,180,1.2618073,1.2618073,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11110000,Breaking start PC → Handmaiden aunt -- 崩し始動　PC→侍女おば,0,1110,1.9,90,180,1.1416352,1.1416352,35,0,500000,0,0,0,67,67,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,214,0,0,1,0,1,[0|0|0],0.5
11111000,Breaking start PC → Handmaiden Aunt (Varier) -- 崩し始動　PC→侍女おば（バリエ）,0,1111,1.9,90,180,1.1416352,1.1416352,35,0,500000,0,0,0,67,67,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,214,0,0,1,0,1,[0|0|0],0.5
11120000,Breaking start PC → Watchman -- 崩し始動　PC→見張り番,0,1120,2.1,90,180,1.2618073,1.2618073,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11130000,Breaking start PC → Nanban armor -- 崩し始動　PC→南蛮甲冑,0,1130,2.1,90,180,1.2618073,1.2618073,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,247,0,0,1,0,1,[0|0|0],0.5
11140000,Breaking start PC → Earthen wall soldier -- 崩し始動　PC→土塀兵,0,1140,2,90,180,1.2017212,1.2017212,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,217,0,0,1,0,1,[0|0|0],0.5
11150000,Breaking start (far) PC → dog -- 崩し始動（遠）　PC→イヌ,0,1150,3.1,90,180,1.8626679,1.8626679,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11151000,Breaking start (far) PC → dog (Innsmouth) -- 崩し始動（遠）　PC→イヌ（インスマス）,0,1151,3.1,90,180,1.8626679,1.8626679,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11180000,Breaking start PC → younger man -- 崩し始動　PC→下男,0,1180,2.2,90,180,1.3218933,1.3218933,35,0,500000,0,0,0,33,33,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,229,0,0,1,0,1,[0|0|0],0.5
11181000,Breaking start PC → younger man zombie -- 崩し始動　PC→下男ゾンビ,0,1181,2.2,90,180,1.3218933,1.3218933,35,0,500000,0,0,0,33,33,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,229,0,0,1,0,1,[0|0|0],0.5
11190000,Breaking start (far) PC → Valley enemy -- 崩し始動（遠）　PC→谷敵,0,1190,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11191000,Breaking start PC → Valley enemy (female) -- 崩し始動　PC→谷敵(女),0,1191,2,90,180,1.2017212,1.2017212,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,214,0,0,1,0,1,[0|0|0],0.5
11200000,Breaking start PC → Sokushinbutsu (strong enemy- with bugs) -- 崩し始動　PC→即身仏(強敵・蟲有り),0,1200,2.2,90,180,1.3218933,1.3218933,35,0,500000,0,0,0,33,33,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11210000,Breaking start PC → Sokushinbutsu (no small fish or bugs) -- 崩し始動　PC→即身仏(雑魚・蟲無し),0,1210,2.2,90,180,1.3218933,1.3218933,35,0,500000,0,0,0,33,33,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11220000,Breaking start (far) PC → Temple miscellaneous fish -- 崩し始動（遠）　PC→寺雑魚,0,1220,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11240000,Breaking start (far) PC → Shamo chicken -- 崩し始動（遠）　PC→軍鶏,0,1240,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11250000,Breaking start (far) PC → small fish monkey -- 崩し始動（遠）　PC→雑魚猿,0,1250,3.1,90,180,1.8626679,1.8626679,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11260000,Breaking start (far) PC → Chigo monkey -- 崩し始動（遠）　PC→稚児猿,0,1260,3.1,90,180,1.8626679,1.8626679,35,0,500000,0,0,0,67,67,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11300000,Breaking start (far) PC → Japanese style Innsmouth -- 崩し始動（遠）　PC→和風インスマス,0,1300,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
11310000,Breaking start (far) PC → Genpei warrior -- 崩し始動（遠）　PC→源平武者,0,1310,3.1,90,180,1.8626679,1.8626679,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11350000,Breaking start PC → No neck -- 崩し始動　PC→首なし,0,1350,2.1,90,180,1.2618073,1.2618073,35,0,500000,0,0,0,29,29,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,229,0,0,1,0,1,[0|0|0],0.5
11360000,Breaking start (far) PC → Rappa -- 崩し始動（遠）　PC→らっぱ,0,1360,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11361000,Breaking start (far) PC → Rappa (Tokugawa) -- 崩し始動（遠）　PC→らっぱ（徳川）,0,1361,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11370000,Breaking start PC → Fire cow -- 崩し始動　PC→火牛,0,1370,3.6,90,180,2.1630983,2.1630983,65,0,500000,0,0,0,10,10,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,238,0,0,1,0,1,[0|0|0],0.5
11380000,Breaking start PC → Fire cow (Innsmouth) -- 崩し始動　PC→火牛（インスマス）,0,1380,3.6,90,180,2.1630983,2.1630983,65,0,500000,0,0,0,10,10,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,238,0,0,1,0,1,[0|0|0],0.5
11400000,Breaking start (far) PC → Swordsman -- 崩し始動（遠）　PC→剣客,0,1400,3,90,180,3.106591,3.106591,50,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,3140301,0,200,0,0,1,0,1,[0|0|0],0.5
11450000,Breaking start (far) PC → Nightjars -- 崩し始動（遠）　PC→夜鷹衆,0,1450,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11470000,Breaking start (far) PC → lonely people -- 崩し始動（遠）　PC→孤影衆,0,1470,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11500000,Breaking start (far) PC → Villager Zombie -- 崩し始動（遠）　PC→村人ゾンビ,0,1500,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11501000,Breaking start (far) PC → Villager zombie (female) -- 崩し始動（遠）　PC→村人ゾンビ（女）,0,1501,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11520000,Breaking start (far) PC → Villager zombie (prisoner) -- 崩し始動（遠）　PC→村人ゾンビ（囚人）,0,1520,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11550000,Breaking start (far) PC → bandit -- 崩し始動（遠）　PC→野盗,0,1550,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
11700000,Breaking start (far) PC → Samurai Tokugawa -- 崩し始動（遠）　PC→徳川侍,0,1700,3.1,90,180,1.8626679,1.8626679,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
15000000,Breaking start PC → Haunting monk -- 崩し始動　PC→破戒僧,0,5000,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,25,25,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,211,0,0,1,0,1,[0|0|0],0.5
15020000,Breaking start PC → Akaoni -- 崩し始動　PC→赤鬼,0,5020,2.7,90,180,1.6223236,1.6223236,35,0,500000,0,0,0,29,29,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,213,0,0,1,0,1,[0|0|0],0.5
15021000,Breaking start PC → Giants Innsmouth -- 崩し始動　PC→巨人インスマス,0,5021,2.7,90,180,1.6223236,1.6223236,35,0,500000,0,0,0,29,29,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,213,0,0,1,0,1,[0|0|0],0.5
15060000,Breaking start PC → Chief of Ninja Army -- 崩し始動　PC→忍軍の長,0,5060,2.4,90,180,1.4420655,1.4420655,35,0,500000,0,0,0,29,29,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,221,0,0,1,0,1,[0|0|0],0.5
15080000,Breaking start PC → Cavalry warrior -- 崩し始動　PC→騎馬武者,0,5080,3.4,90,180,2.042926,2.042926,35,0,500000,0,0,0,11,11,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,225,0,0,1,0,1,[0|0|0],0.5
15090000,Breaking start PC → Butterfly -- 崩し始動　PC→お蝶,0,5090,2.3,90,180,1.3819795,1.3819795,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,200030,0,239,0,0,1,0,1,[0|0|0],0.5
15090500,Breaking start PC → Butterfly (HU) -- 崩し始動　PC→お蝶（HU）,0,5090,2.3,90,180,1.3819795,1.3819795,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,200031,0,244,0,0,1,0,1,[0|0|0],0.5
15100000,Breaking start PC → Yasha Ape -- 崩し始動　PC→夜叉猿,0,5100,3.7,90,180,2.2231843,2.2231843,35,0,500000,0,0,0,9,9,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,200030,0,230,0,0,1,0,1,[0|0|0],0.5
15100500,Breaking start PC → Yasha Ape (HU) -- 崩し始動　PC→夜叉猿（HU）,0,5100,5.1,90,180,3.0643892,3.0643892,35,0,500000,0,0,0,9,9,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,200031,0,235,0,0,1,0,1,[0|0|0],0.5
15300000,Breaking start PC → Okiryu -- 崩し始動　PC→翁竜,0,5300,2.3,90,180,1.3819795,1.3819795,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,231,0,0,1,0,1,[0|0|0],0.5
15400000,Breaking start PC → Kensei -- 崩し始動　PC→剣聖,0,5400,2.3,90,180,1.3819795,1.3819795,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,200030,0,242,0,0,1,0,1,[0|0|0],0.5
15400500,Breaking start PC → Kensei (HU) -- 崩し始動　PC→剣聖（HU）,0,5400,2.3,90,180,1.3819795,1.3819795,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,200031,0,243,0,0,1,0,1,[0|0|0],0.5
15430000,Breaking start PC → Kensei (bed) -- 崩し始動　PC→剣聖（病床）,0,5430,2.3,90,180,1.3819795,1.3819795,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,200030,0,242,0,0,1,0,1,[0|0|0],0.5
17000000,Breaking start PC → Female player -- 崩し始動　PC→女奏者,0,7000,1.9,90,180,1.1416352,1.1416352,35,0,500000,0,0,0,67,67,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,214,0,0,1,0,1,[0|0|0],0.5
17020000,Breaking start PC → Buddhist master (demon) -- 崩し始動　PC→仏師(鬼),0,7020,4,90,180,2.4034424,2.4034424,35,0,500000,0,0,0,7,7,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,240,0,0,1,0,1,[0|0|0],0.5
17100000,Breaking start PC → Rival -- 崩し始動　PC→ライバル,0,7100,2.3,90,180,1.3819795,1.3819795,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,227,0,0,1,0,1,[0|0|0],0.5
17110000,Breaking start PC → Rival naked -- 崩し始動　PC→ライバル裸,0,7110,2.3,90,180,1.3819795,1.3819795,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,228,0,0,1,0,1,[0|0|0],0.5
17400000,Breaking start PC → Daughter of Isei -- 崩し始動　PC→医聖の娘,0,7400,1.9,90,180,1.1416352,1.1416352,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,246,0,0,1,0,1,[0|0|0],0.5
17410000,Breaking start PC → Fascinated samurai -- 崩し始動　PC→魅了された侍,0,7410,2.1,90,180,1.2618073,1.2618073,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,201,0,0,1,0,1,[0|0|0],0.5
17420000,Breaking start (far) PC → Selling bandits -- 崩し始動（遠）　PC→物売り野盗,0,7420,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
17430000,Breaking start PC → Araji shop clerk -- 崩し始動　PC→荒れ寺ショップ店員,0,7430,2.1,90,180,1.2618073,1.2618073,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
17440000,Breaking start PC → Yayobioka Nun -- 崩し始動　PC→八百比丘尼,0,7440,1.9,90,180,1.1416352,1.1416352,35,0,500000,0,0,0,67,67,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,214,0,0,1,0,1,[0|0|0],0.5
17450000,Breaking start PC → Suzu Auntie -- 崩し始動　PC→鈴婆,0,7450,1.9,90,180,1.1416352,1.1416352,35,0,500000,0,0,0,67,67,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,214,0,0,1,0,1,[0|0|0],0.5
17460000,Breaking start (far) PC → Suzu&#39;s son -- 崩し始動（遠）　PC→鈴婆の息子,0,7460,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
17470000,Breaking start PC → kidnapped younger man -- 崩し始動　PC→さらわれ下男,0,7470,2.2,90,180,1.3218933,1.3218933,35,0,500000,0,0,0,33,33,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,229,0,0,1,0,1,[0|0|0],0.5
17480000,Breaking start (far) PC → Sick village priest -- 崩し始動（遠）　PC→病み村神主,0,7480,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
17490000,Breaking start (far) PC → Immortal experiment doctor -- 崩し始動（遠）　PC→不死実験の医僧,0,7490,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
17500000,Breaking start (far) PC → decent villager -- 崩し始動（遠）　PC→まともな村人,0,7500,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
17510000,Breaking start (far) PC → White -- 崩し始動（遠）　PC→白らっぱ,0,7510,3,90,180,1.8025819,1.8025819,35,0,500000,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,200,0,0,1,0,1,[0|0|0],0.5
17520000,Breaking start PC → Submerged maid aunt sister -- 崩し始動　PC→水没侍女おば姉妹,0,7520,1.9,90,180,1.1416352,1.1416352,35,0,500000,0,0,0,67,67,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,214,0,0,1,0,1,[0|0|0],0.5
17530000,Breaking start PC → Shura maid aunt -- 崩し始動　PC→修羅侍女おば,0,7530,1.9,90,180,1.1416352,1.1416352,35,0,500000,0,0,0,67,67,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,214,0,0,1,0,1,[0|0|0],0.5
17540000,Breaking start PC → Shop clerk (valley) -- 崩し始動　PC→ショップ店員(渓谷),0,7540,2.1,90,180,1.2618073,1.2618073,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
17550000,Breaking start PC → Shop clerk (temple) -- 崩し始動　PC→ショップ店員(寺),0,7550,2.1,90,180,1.2618073,1.2618073,35,0,500000,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,40000,0,0,-1,-1,0,202,0,0,1,0,1,[0|0|0],0.5
