ID,Name,atkId_Bullet,sfxId_Bullet,sfxId_Hit,sfxId_Flick,life,dist,shootInterval,gravityInRange,gravityOutRange,hormingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,hormingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIDForShooter,autoSearchNPCThinkID,HitBulletID,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,spelDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,isPenetrate,prevVelocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial_forSfx,Material_Size,launchConditionType,FollowType,pad7,isAttackSFX,isEndlessHit,isPenetrateMap,isHitBothTeam,isUseSharedHitList,isUseMultiDmyPolyIfPlace,isSendShootInterrupt,isHowitzer,isHitForceMagic,isIgnoreSfxIfHitWater,isIgnoreMoveStateIfHitWater,isHitDarkForceMagic,dmgCalcSide,isEnableAutoHoming,isSyncBulletCulcDumypolyPos,isIntervalCreateTargetLockOn,isInheritSfxToChild,darkDamageDamp,bulletSfxDeleteType_byHit,bulletSfxDeleteType_byLifeDead,targetYOffsetRange,shootAngleYMaxRandom,shootAngleXMaxRandom,intervalCreateBulletId,intervalCreateTimeMin,intervalCreateTimeMax,predictionShootObserveTime,intervalCreateWaitTime,sfxPostureType,createLimitGroupId,guardRangeType,isInheritSpeedToChild,isDisableHitSfx_byChrAndObj,isCheckWall_byCenterRay,isHitOtherBulletForceEraseA,isUseBulletWallFilter,isUseParentAngForlockShootLimitAng,isNonDependenceMagicForFunnleNum,pad1,randomCreateRadius,generateObjId,lifeRandomRange,Material_AttackMaterial_forSe,staminaPhysicsAttribute,attachEffectType,objGenerateTiming,sfxId_ForceErase,bulletSfxDeleteType_byForceErase,pad3,homingAngleX,shootYOffsetRange,generationMaxDistWhenOwner,elevationMinAngle,elevationMaxAngle,initMinVellocity,initMaxVellocity,isHitOtherBulletForceEraseB,pad4,pad5,EmittePosType,disappearDistanceToTarget,pad6,
63,Long-range magic: Flame to wear_Parent -- 遠距離魔法：穿つ炎_親,1052,500002,-1,-1,2.5,20,0,0.01,10,0.5,50,50,5,999,50,0,0,0.3,-1,0,0,0,2,0,0,0,-1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,45,1,0,4,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.03,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
64,Long-range magic: Flame to pierce_Search bullet -- 遠距離魔法：穿つ炎_検索弾,0,-1,-1,-1,0.15,100,0,100,100,0,0,0,0,999,0,0,0,0.05,-1,0,0,0,2,0,0,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
65,Long-range magic: Flame _ child to wear -- 遠距離魔法：穿つ炎_子,1052,30039,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,-1,0,0,0,2,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
290,Anti-spirit force -- 対霊フォース,290,-1,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2.8,-1,0,0,0,0,0,0,0,-1,230645,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,4,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
295,Depression Force_Parent -- 恐慌フォース_親,295,-1,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,296,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
296,Depression Force_Child -- 恐慌フォース_子,296,-1,-1,-1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5.6,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
300,Ninjutsu Ninjutsu_Blood Smoke_Normal_Reaction Playback -- 忍殺忍術_血煙_通常_リアクション再生,300,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
301,Ninjutsu Ninjutsu_Blood Smoke_Normal_Blind Effect + Eye Shield -- 忍殺忍術_血煙_通常_盲目効果 + 視線遮蔽,301,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0.3,0,0,0,-1,220014,109230,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,300,0,6,4,0,1,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
360,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Parent_Early_Early_Reaction Playback -- 忍殺忍術_血煙_放射_赤血_親_序盤_リアクション再生,360,300022,-1,-1,0.8,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0,0,0,0,362,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,366,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
361,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Parent_Early_Blind Effect + Eye Shield -- 忍殺忍術_血煙_放射_赤血_親_序盤_盲目効果 + 視線遮蔽,361,-1,-1,-1,0.8,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0.3,0,0,0,363,220014,109230,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,367,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
362,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Parent_Middle_Reaction Playback -- 忍殺忍術_血煙_放射_赤血_親_中盤_リアクション再生,360,-1,-1,-1,1.2,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0,0,0,0,364,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,368,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
363,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Parent_Middle_Blind Effect + Eye Shield -- 忍殺忍術_血煙_放射_赤血_親_中盤_盲目効果 + 視線遮蔽,361,-1,-1,-1,1.2,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0.3,0,0,0,365,220014,109230,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,369,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
364,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Parent_Late Stage_Reaction Playback -- 忍殺忍術_血煙_放射_赤血_親_終盤_リアクション再生,360,-1,-1,-1,1.6,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,370,0.39,0.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
365,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Parent_Late Stage_Blind Effect + Eye Shield -- 忍殺忍術_血煙_放射_赤血_親_終盤_盲目効果 + 視線遮蔽,361,-1,-1,-1,1.6,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0.3,0,0,0,-1,220014,109230,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,371,0.39,0.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
366,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Child_Early_Reaction Playback -- 忍殺忍術_血煙_放射_赤血_子_序盤_リアクション再生,300,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
367,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Child_Early_Blind Effect + Eye Shield -- 忍殺忍術_血煙_放射_赤血_子_序盤_盲目効果 + 視線遮蔽,301,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0.3,0,0,0,-1,220014,109230,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,300,0,6,4,0,1,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
368,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Child_Middle_Reaction Playback -- 忍殺忍術_血煙_放射_赤血_子_中盤_リアクション再生,300,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
369,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Child_Middle_Blind Effect + Eye Shield -- 忍殺忍術_血煙_放射_赤血_子_中盤_盲目効果 + 視線遮蔽,301,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0.3,0,0,0,-1,220014,109230,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,300,0,6,4,0,1,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
370,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Child_Late Stage_Reaction Playback -- 忍殺忍術_血煙_放射_赤血_子_終盤_リアクション再生,300,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
371,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Red Blood_Child_Late Stage_Blind Effect + Eye Shield -- 忍殺忍術_血煙_放射_赤血_子_終盤_盲目効果 + 視線遮蔽,301,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0.3,0,0,0,-1,220014,109230,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,300,0,6,4,0,1,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
375,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Poisonous Blood_Parent_Early_Reaction Playback -- 忍殺忍術_血煙_放射_毒血_親_序盤_リアクション再生,360,300025,-1,-1,0.8,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0,0,0,0,377,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,381,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
376,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Poisonous Blood_Parent_Early_Blind Effect + Eye Shield + Poison -- 忍殺忍術_血煙_放射_毒血_親_序盤_盲目効果 + 視線遮蔽 + 毒,361,-1,-1,-1,0.8,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0.3,0,0,0,378,220014,109230,9001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,382,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
377,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Poisonous Blood_Parent_Middle_Reaction Playback -- 忍殺忍術_血煙_放射_毒血_親_中盤_リアクション再生,360,-1,-1,-1,1.2,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0,0,0,0,379,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,383,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
378,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Poisonous Blood_Parent_Middle_Blind Effect + Line of Sight + Poison -- 忍殺忍術_血煙_放射_毒血_親_中盤_盲目効果 + 視線遮蔽 + 毒,361,-1,-1,-1,1.2,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0.3,0,0,0,380,220014,109230,9001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-45,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,384,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
379,Ninjutsu Ninjutsu_Blood Smoke_Radiation_Poisonous Blood_Parent_Late Stage_Reaction Playback -- 忍殺忍術_血煙_放射_毒血_親_終盤_リアクション再生,360,-1,-1,-1,1.6,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,385,0.39,0.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,6,4,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,[0|0|0|0|0|0|0|0]
